Created on 06/20/2018,http://www.CryptoDataDownload.com
Date,Symbol,Open,High/2018,Low,Close,Volume From,Volume To
07/22/2016,LTCUSD,4.11,4.13,3.95,4.1,3150.54,12791.03
07/21/2016,LTCUSD,4.14,4.15,4.07,4.11,47.87,196.58
07/20/2016,LTCUSD,4.18,4.19,4.08,4.14,842.94,3488.87
07/19/2016,LTCUSD,4.18,4.18,4.1,4.18,411.59,1695.37
07/18/2016,LTCUSD,4.13,4.24,4.13,4.18,307.48,1284.27
07/17/2016,LTCUSD,4.1,4.25,4.05,4.13,2115.87,8738.44
07/16/2016,LTCUSD,4.18,4.18,4.1,4.1,72.72,302.82
07/15/2016,LTCUSD,4.1,4.19,4.1,4.18,956.53,3985.5
07/14/2016,LTCUSD,4.18,4.2,4.1,4.1,176.12,733.31
07/13/2016,LTCUSD,4.2,4.2,4.1,4.18,7.13,29.34
07/12/2016,LTCUSD,4.2,4.2,4.1,4.2,153.12,642.4
07/11/2016,LTCUSD,4.13,4.21,4.05,4.2,260.3,1086.75
07/10/2016,LTCUSD,4.15,4.15,4.04,4.13,778.13,3190.61
07/09/2016,LTCUSD,4.25,4.25,4.01,4.15,699.94,2868.14
07/08/2016,LTCUSD,4,4.25,4,4.25,471.21,1983.13
07/07/2016,LTCUSD,4.39,4.51,3.95,4,2034.89,8476.21
07/06/2016,LTCUSD,4.55,4.55,4.35,4.39,822.21,3615.73
07/05/2016,LTCUSD,4.46,4.55,4.28,4.55,1382.98,6008.24
07/04/2016,LTCUSD,4.28,4.47,4.22,4.46,524.27,2275.92
07/03/2016,LTCUSD,4.71,4.71,4.05,4.28,2497.05,10796.76
07/02/2016,LTCUSD,4.36,4.89,4.19,4.71,1610.41,7179.79
07/01/2016,LTCUSD,4.16,4.38,4.16,4.36,2538.18,10863.91
06/30/2016,LTCUSD,4.06,4.29,4.06,4.16,1365.86,5733.98
06/29/2016,LTCUSD,4.08,4.12,3.95,4.06,220.77,899.56
06/28/2016,LTCUSD,4.09,4.25,4.08,4.08,1169.84,4870.66
06/27/2016,LTCUSD,4.03,4.29,3.98,4.09,1340.33,5528.46
06/26/2016,LTCUSD,4.28,4.37,3.94,4.03,2204.96,9011.04
06/25/2016,LTCUSD,4.34,4.53,3.92,4.28,925.71,3940.64
06/24/2016,LTCUSD,4.08,4.75,4.05,4.34,7038.89,31056.44
06/23/2016,LTCUSD,4,4.5,3.59,4.08,3373.52,13190.7
06/22/2016,LTCUSD,4.87,5,3.9,4,6039.92,26936.21
06/21/2016,LTCUSD,5.34,5.34,4.59,4.87,3666.14,17838.99
06/20/2016,LTCUSD,5.55,5.62,4.51,5.34,2512.38,13491.09
06/19/2016,LTCUSD,5.58,5.69,5.3,5.55,2187.25,12086.75
06/18/2016,LTCUSD,5.57,5.95,5.44,5.58,2713.31,15225.08
06/17/2016,LTCUSD,5.6,6.25,5.2,5.57,6555.56,36996.43
06/16/2016,LTCUSD,5.19,5.6,5.19,5.6,3446.38,18771.77
06/15/2016,LTCUSD,5.17,5.28,5.03,5.19,1927.45,9826.49
06/14/2016,LTCUSD,5.28,5.39,4.5,5.17,2906.36,15043.67
06/13/2016,LTCUSD,5.28,5.49,4.7,5.28,4513.78,23900.19
06/12/2016,LTCUSD,4.99,5.49,4.95,5.28,2300.92,12089.77
06/11/2016,LTCUSD,4.86,4.99,4.86,4.99,699.85,3447.91
06/10/2016,LTCUSD,4.76,4.87,4.74,4.86,1844.2,8873.85
06/09/2016,LTCUSD,4.8,4.81,4.68,4.76,847.57,3996.59
06/08/2016,LTCUSD,4.75,4.81,4.71,4.8,721.11,3424.85
06/07/2016,LTCUSD,4.95,5,4.69,4.75,2279.38,10927.93
06/06/2016,LTCUSD,4.89,5,4.88,4.95,972.15,4807.14
06/05/2016,LTCUSD,4.83,4.89,4.78,4.89,1139.07,5512.55
06/04/2016,LTCUSD,4.89,5,4.71,4.83,1225.1,5937.14
06/03/2016,LTCUSD,4.69,4.89,4.69,4.89,1092.48,5245.98
06/02/2016,LTCUSD,4.65,4.78,4.56,4.69,983.93,4589.37
06/01/2016,LTCUSD,4.56,4.77,4.51,4.65,1032.0,4820.34
05/31/2016,LTCUSD,4.54,4.65,4.1,4.56,883.04,3989.91
05/30/2016,LTCUSD,4.46,4.61,4.03,4.54,1318.74,5825.84
05/29/2016,LTCUSD,4.69,4.69,4.3,4.46,2794.01,12571.38
05/28/2016,LTCUSD,4.5,4.71,4.32,4.69,7033.53,32519.33
05/27/2016,LTCUSD,4,5.13,4,4.5,5337.16,23764.19
05/26/2016,LTCUSD,3.93,4.1,3.93,4,520.44,2086.89
05/25/2016,LTCUSD,3.95,4,3.89,3.93,767.78,3051.97
05/24/2016,LTCUSD,3.95,3.98,3.89,3.95,1257.96,4985.94
05/23/2016,LTCUSD,3.86,3.96,3.86,3.95,919.29,3582.42
05/22/2016,LTCUSD,3.84,3.96,3.84,3.86,809.39,3142.08
05/21/2016,LTCUSD,3.82,3.94,3.76,3.84,41.04,159.46
05/20/2016,LTCUSD,3.82,3.88,3.65,3.82,672.51,2550.18
05/19/2016,LTCUSD,3.94,4.02,3.55,3.82,1106.68,4228.31
05/18/2016,LTCUSD,4,4.04,3.92,3.94,813.52,3227.02
05/17/2016,LTCUSD,4.01,4.05,3.66,4,3954.44,15280.2
05/16/2016,LTCUSD,4.1,4.22,4,4.01,1536.36,6301.59
05/15/2016,LTCUSD,4.02,4.83,3.94,4.1,3267.09,13719.87
05/14/2016,LTCUSD,3.93,4.11,3.93,4.02,1318.04,5231.95
05/13/2016,LTCUSD,3.84,4,3.82,3.93,760.8,2982.56
05/12/2016,LTCUSD,3.86,3.95,3.64,3.84,2850.08,10689.91
05/11/2016,LTCUSD,3.79,3.95,3.79,3.86,360.05,1396.92
05/10/2016,LTCUSD,4.04,4.16,3.79,3.79,1728.9,6829.34
05/09/2016,LTCUSD,3.93,4.15,3.87,4.04,2474.76,9865.87
05/08/2016,LTCUSD,3.93,3.98,3.9,3.93,233.22,915.75
05/07/2016,LTCUSD,3.81,4.03,3.49,3.93,3464.85,13604.67
05/06/2016,LTCUSD,3.75,3.87,3.7,3.81,380.82,1439.07
05/05/2016,LTCUSD,3.73,3.79,3.69,3.75,342.3,1274.52
05/04/2016,LTCUSD,3.76,3.82,3.73,3.73,397.31,1496.22
05/03/2016,LTCUSD,3.69,3.78,3.65,3.76,509.43,1895.47
05/02/2016,LTCUSD,3.67,3.81,3.49,3.69,2351.32,8607.15
05/01/2016,LTCUSD,3.69,3.74,3.64,3.67,207.42,758.01
04/30/2016,LTCUSD,3.84,3.94,3.67,3.69,1515.8,5655.35
04/29/2016,LTCUSD,3.8,3.97,3.76,3.84,325.11,1245.83
04/28/2016,LTCUSD,3.95,3.95,3.72,3.8,1867.12,7185.14
04/27/2016,LTCUSD,4.03,4.33,3.88,3.95,4906.3,19918.22
04/26/2016,LTCUSD,3.86,4.22,3.48,4.03,1791.31,7099.59
04/25/2016,LTCUSD,3.65,4.38,3.57,3.86,2073.11,8052.31
04/24/2016,LTCUSD,3.26,3.65,3.01,3.65,1675.23,5680.06
04/23/2016,LTCUSD,3.34,3.34,3.03,3.26,1394.17,4536.27
04/22/2016,LTCUSD,3.33,3.35,3.1,3.34,1150.02,3703.41
04/21/2016,LTCUSD,3.27,3.33,3.18,3.33,482.05,1586.89
04/20/2016,LTCUSD,3.25,3.29,3.23,3.27,591.74,1937.53
04/19/2016,LTCUSD,3.24,3.27,3.22,3.25,322.96,1048.79
04/18/2016,LTCUSD,3.24,3.27,3.22,3.24,173.39,563.07
04/17/2016,LTCUSD,3.28,3.28,3.23,3.24,71.22,231.0
04/16/2016,LTCUSD,3.3,3.3,3.24,3.28,111.21,361.18
04/15/2016,LTCUSD,3.25,3.3,3.2,3.3,1142.87,3709.97
04/14/2016,LTCUSD,3.22,3.26,3.2,3.25,140.08,455.51
04/13/2016,LTCUSD,3.27,3.27,3.21,3.22,1001.98,3223.83
04/12/2016,LTCUSD,3.22,3.32,3.22,3.27,314.43,1031.34
04/11/2016,LTCUSD,3.19,3.25,3.19,3.22,214.72,696.28
04/10/2016,LTCUSD,3.22,3.25,3.15,3.19,597.89,1922.55
04/09/2016,LTCUSD,3.24,3.28,3.21,3.22,215.37,697.78
04/08/2016,LTCUSD,3.24,3.3,3.22,3.24,41.08,133.27
04/07/2016,LTCUSD,3.25,3.25,3.18,3.24,213.28,686.86
04/06/2016,LTCUSD,3.24,3.3,3.2,3.23,93.92,303.28
04/05/2016,LTCUSD,3.24,3.3,3.2,3.24,172.93,556.2
04/04/2016,LTCUSD,3.24,3.28,3.21,3.24,539.24,1745.64
04/03/2016,LTCUSD,3.25,3.28,3.24,3.24,164.81,536.12
04/02/2016,LTCUSD,3.27,3.28,3.24,3.26,108.1,354.35
04/01/2016,LTCUSD,3.3,3.3,3.23,3.27,55.87,182.71
03/31/2016,LTCUSD,3.16,3.3,3.16,3.3,284.59,924.25
03/30/2016,LTCUSD,3.23,3.23,3.16,3.16,92.41,293.94
03/29/2016,LTCUSD,3.23,3.26,2.88,3.23,861.93,2597.34
03/28/2016,LTCUSD,3.3,3.33,3.23,3.23,257.97,840.98
03/27/2016,LTCUSD,3.24,3.33,3.23,3.3,7631.33,24963.33
03/26/2016,LTCUSD,3.16,3.25,3.16,3.24,190.71,613.22
03/25/2016,LTCUSD,2.38,3.24,2.38,3.16,376.19,1184.96
03/24/2016,LTCUSD,3.19,3.25,2.38,2.38,1599.36,4892.89
03/23/2016,LTCUSD,3.24,3.26,3.17,3.19,98.89,318.46
03/22/2016,LTCUSD,3.16,3.26,3.16,3.24,149.54,482.24
03/21/2016,LTCUSD,3.16,3.22,3.13,3.16,312.77,994.56
03/20/2016,LTCUSD,3.16,3.26,3.14,3.16,223.53,716.11
03/19/2016,LTCUSD,3.14,3.21,3.14,3.16,32.86,104.57
03/18/2016,LTCUSD,3.29,3.31,3.11,3.14,475.5,1552.92
03/17/2016,LTCUSD,3.29,3.33,3.24,3.29,377.1,1239.5
03/16/2016,LTCUSD,3.29,3.29,3.22,3.29,1445.82,4694.35
03/15/2016,LTCUSD,3.29,3.3,3,3.29,1204.22,3871.37
03/14/2016,LTCUSD,3.28,3.3,2.91,3.29,724.62,2256.29
03/13/2016,LTCUSD,3.32,3.32,3.03,3.28,487.5,1563.29
03/12/2016,LTCUSD,3.3,3.36,2.91,3.32,1316.01,4241.82
03/11/2016,LTCUSD,3.22,3.42,3.22,3.3,1266.87,4239.71
03/10/2016,LTCUSD,3.25,3.35,3.21,3.22,531.54,1720.58
03/09/2016,LTCUSD,3.25,3.35,3.2,3.25,834.98,2726.29
03/08/2016,LTCUSD,3.17,3.3,3.17,3.25,374.83,1217.31
03/07/2016,LTCUSD,3.25,3.25,3.12,3.17,364.24,1166.15
03/06/2016,LTCUSD,3.11,3.25,2.86,3.25,2666.42,8538.86
03/05/2016,LTCUSD,3.24,3.24,2.63,3.11,2849.69,8983.4
03/04/2016,LTCUSD,3.21,3.33,2.97,3.24,4172.09,13414.61
03/03/2016,LTCUSD,3.25,3.33,3.03,3.21,2266.53,7317.93
03/02/2016,LTCUSD,3.37,3.41,3.07,3.25,2672.09,8708.51
03/01/2016,LTCUSD,3.38,3.42,3.32,3.37,2222.52,7541.31
02/29/2016,LTCUSD,3.39,3.48,3.38,3.38,68.57,235.52
02/28/2016,LTCUSD,3.37,3.45,3.31,3.39,152.54,516.65
02/27/2016,LTCUSD,3.34,3.43,3.34,3.37,211.88,717.0
02/26/2016,LTCUSD,3.37,3.37,3.28,3.34,719.38,2394.88
02/25/2016,LTCUSD,3.3,3.39,3.3,3.37,507.52,1692.51
02/24/2016,LTCUSD,3.41,3.41,3.24,3.3,406.78,1341.78
02/23/2016,LTCUSD,3.39,3.44,3.3,3.41,685.25,2299.66
02/22/2016,LTCUSD,3.42,3.47,3.3,3.39,1181.89,3965.98
02/21/2016,LTCUSD,3.42,3.55,3.1,3.42,3334.35,11326.96
02/20/2016,LTCUSD,3.2,3.49,3.2,3.42,1616.24,5434.16
02/19/2016,LTCUSD,3.26,3.26,3.19,3.2,1056.49,3371.55
02/18/2016,LTCUSD,3.27,3.27,3.15,3.26,285.55,910.69
02/17/2016,LTCUSD,3.14,3.27,2.89,3.27,616.91,1958.53
02/16/2016,LTCUSD,3.04,3.22,3.04,3.14,530.38,1669.65
02/15/2016,LTCUSD,3.18,3.18,2.9,3.04,256.44,794.13
02/14/2016,LTCUSD,3.04,3.18,3.04,3.18,644.74,1998.73
02/13/2016,LTCUSD,3.03,3.15,3.03,3.04,696.97,2141.82
02/12/2016,LTCUSD,2.93,3.1,2.93,3.03,429.39,1298.51
02/11/2016,LTCUSD,3.06,3.1,2.9,2.93,16500.94,49318.15
02/10/2016,LTCUSD,3.05,3.1,2.96,3.06,1330.0,4029.73
02/09/2016,LTCUSD,3.02,3.08,2.99,3.05,995.0,3009.18
02/08/2016,LTCUSD,3.03,3.08,2.93,3.02,848.63,2543.84
02/07/2016,LTCUSD,3.12,3.12,3.03,3.03,285.87,873.0
02/06/2016,LTCUSD,3.11,3.13,3.05,3.12,272.72,849.68
02/05/2016,LTCUSD,3.1,3.23,3.1,3.11,44.04,140.91
02/04/2016,LTCUSD,3.02,3.21,3.02,3.1,290.71,898.79
02/03/2016,LTCUSD,3,3.06,3,3.02,43.43,131.56
02/02/2016,LTCUSD,3.04,3.06,3,3,77.41,233.57
02/01/2016,LTCUSD,3.09,3.1,3,3.04,440.24,1348.97
01/31/2016,LTCUSD,3.07,3.1,3,3.09,509.72,1547.35
01/30/2016,LTCUSD,3.12,3.13,3.03,3.07,166.84,511.81
01/29/2016,LTCUSD,3.12,3.15,3.01,3.12,225.69,688.39
01/28/2016,LTCUSD,3.36,3.36,3.03,3.12,329.94,1053.58
01/27/2016,LTCUSD,3.13,3.36,3.13,3.36,376.5,1240.07
01/26/2016,LTCUSD,3.06,3.13,3.06,3.13,192.86,593.91
01/25/2016,LTCUSD,3.14,3.16,3.05,3.06,430.11,1329.99
01/24/2016,LTCUSD,3.11,3.21,3.04,3.14,2683.76,8299.36
01/23/2016,LTCUSD,3.03,3.15,3,3.11,549.77,1661.0
01/22/2016,LTCUSD,3.22,3.22,3.03,3.03,45.49,141.67
01/21/2016,LTCUSD,3.42,3.44,3.21,3.22,9.27,31.24
01/20/2016,LTCUSD,2.98,3.42,2.98,3.42,845.34,2656.14
01/19/2016,LTCUSD,3.07,3.1,2.98,2.98,80.59,240.52
01/18/2016,LTCUSD,3.1,3.1,2.97,3.07,8658.09,25975.56
01/17/2016,LTCUSD,3.03,3.13,3,3.1,195.81,605.48
01/16/2016,LTCUSD,3.15,3.17,2.95,3.03,1233.76,3771.3
01/15/2016,LTCUSD,3.48,3.5,3.13,3.15,1458.37,4715.28
01/14/2016,LTCUSD,3.48,3.48,3.48,3.48,11.8,41.08
01/13/2016,LTCUSD,3.61,3.61,3.41,3.49,57.74,200.51
01/12/2016,LTCUSD,3.63,3.63,3.46,3.61,251.81,899.38
01/11/2016,LTCUSD,3.53,3.63,3.53,3.63,44.64,161.96
01/10/2016,LTCUSD,3.63,3.63,3.5,3.53,32.33,114.05
01/09/2016,LTCUSD,3.54,3.65,3.53,3.63,24.39,87.02
01/08/2016,LTCUSD,3.58,3.6,3.51,3.54,116.06,411.29
01/07/2016,LTCUSD,3.44,3.58,3.44,3.58,46.56,163.36
01/06/2016,LTCUSD,3.48,3.5,3.42,3.44,15.53,53.67
01/05/2016,LTCUSD,3.43,3.48,3.43,3.48,28.98,99.93
01/04/2016,LTCUSD,3.5,3.52,3.44,3.44,178.4,618.3
01/03/2016,LTCUSD,3.5,3.5,3.45,3.5,11.04,38.59
01/02/2016,LTCUSD,3.49,3.5,3.47,3.5,2.34,8.17
01/01/2016,LTCUSD,3.48,3.49,3.48,3.49,8.0,27.87
12/31/2015,LTCUSD,3.43,3.49,3.42,3.48,28.26,96.84
12/30/2015,LTCUSD,3.5,3.52,3.43,3.43,33.64,115.76
12/29/2015,LTCUSD,3.47,3.57,3.47,3.5,81.16,285.15
12/28/2015,LTCUSD,3.51,3.51,3.47,3.47,1.3,4.53
12/27/2015,LTCUSD,3.42,3.42,3.41,3.41,3.44,11.72
12/26/2015,LTCUSD,3.66,3.68,3.42,3.42,115.44,402.61
12/25/2015,LTCUSD,3.59,3.68,3.56,3.66,3.54,12.91
12/24/2015,LTCUSD,3.58,3.68,3.58,3.59,4.14,15.16
12/23/2015,LTCUSD,3.55,3.58,3.55,3.58,23.16,82.31
12/22/2015,LTCUSD,3.46,3.55,3.42,3.45,120.45,417.58
12/21/2015,LTCUSD,3.6,3.6,3.45,3.46,147.14,513.11
12/20/2015,LTCUSD,3.74,3.74,3.5,3.6,304.69,1098.56
12/19/2015,LTCUSD,3.74,3.74,3.74,3.74,0.0,0.0
12/18/2015,LTCUSD,3.6,3.77,3.6,3.74,22.99,86.51
12/17/2015,LTCUSD,3.63,3.76,3.6,3.6,183.68,673.4
12/16/2015,LTCUSD,3.77,3.77,3.63,3.63,839.35,3078.18
12/15/2015,LTCUSD,3.52,3.77,3.42,3.77,288.49,1041.55
12/14/2015,LTCUSD,3.66,3.66,3.5,3.52,342.44,1223.3
12/13/2015,LTCUSD,3.66,3.66,3.52,3.62,47.23,166.43
12/12/2015,LTCUSD,3.77,3.8,3.5,3.66,422.17,1572.03
12/11/2015,LTCUSD,3.66,3.8,3.66,3.77,1821.52,6755.68
12/10/2015,LTCUSD,3.55,3.66,3.55,3.66,109.67,399.26
12/09/2015,LTCUSD,3.59,3.73,3.55,3.55,997.7,3671.87
12/08/2015,LTCUSD,3.6,3.66,3.5,3.59,421.32,1508.75
12/07/2015,LTCUSD,3.42,3.6,3.42,3.6,125.05,450.02
12/06/2015,LTCUSD,3.39,3.42,3.39,3.42,0.08249,0.2819
12/05/2015,LTCUSD,3.5,3.5,3.37,3.39,307.34,1048.63
12/04/2015,LTCUSD,3.37,3.5,3.35,3.5,361.55,1226.78
12/03/2015,LTCUSD,3.29,3.39,3.29,3.37,273.25,921.19
12/02/2015,LTCUSD,3.43,3.43,3.29,3.29,139.43,464.14
12/01/2015,LTCUSD,3.64,3.64,3.43,3.43,52.35,183.59
11/30/2015,LTCUSD,3.71,3.75,3.57,3.64,2137.84,8003.68
11/29/2015,LTCUSD,3.49,3.71,3.45,3.71,827.64,2977.19
11/28/2015,LTCUSD,3.42,3.49,3.42,3.49,206.14,716.8
11/27/2015,LTCUSD,3.5,3.64,3.5,3.5,3.93,14.02
11/26/2015,LTCUSD,3.19,3.71,3.19,3.48,219.91,781.02
11/25/2015,LTCUSD,3.16,3.19,2.97,3.19,51.44,160.86
11/24/2015,LTCUSD,3.13,3.16,3.08,3.16,2.25,6.99
11/23/2015,LTCUSD,3.1,3.13,3.08,3.13,1.21,3.74
11/22/2015,LTCUSD,3.13,3.13,3.1,3.1,2.12,6.63
11/21/2015,LTCUSD,3.03,3.13,3.03,3.1,1.5,4.68
11/20/2015,LTCUSD,3.08,3.13,3.03,3.03,965.98,2929.04
11/19/2015,LTCUSD,3.03,3.08,3.03,3.08,84.54,258.47
11/18/2015,LTCUSD,3.16,3.26,3.03,3.03,854.91,2705.05
11/17/2015,LTCUSD,3.05,3.16,3.05,3.16,8.79,27.39
11/16/2015,LTCUSD,3.22,3.22,3.02,3.05,159.95,485.37
11/15/2015,LTCUSD,3.27,3.27,3.03,3.22,48.77,150.18
11/14/2015,LTCUSD,3.26,3.28,3.18,3.27,7.16,23.18
11/13/2015,LTCUSD,3.14,3.29,3.1,3.26,240.25,767.58
11/12/2015,LTCUSD,2.86,3.14,2.86,3.14,38.76,121.61
11/11/2015,LTCUSD,3.01,3.04,2.86,2.86,292.61,874.93
11/10/2015,LTCUSD,3.25,3.3,2.95,3.01,1111.71,3400.42
11/09/2015,LTCUSD,3.5,3.5,3.25,3.25,37.76,122.75
11/08/2015,LTCUSD,3.55,3.55,3.3,3.5,271.52,910.36
11/07/2015,LTCUSD,3.44,3.68,3.44,3.55,1.81,6.41
11/06/2015,LTCUSD,3.95,3.95,3.37,3.57,1648.33,5951.66
11/05/2015,LTCUSD,4,4,3.55,3.95,504.63,1922.12
11/04/2015,LTCUSD,4.2,5.01,4,4,1487.46,6873.44
11/03/2015,LTCUSD,4,4.75,3.67,4.2,1216.34,5171.51
11/02/2015,LTCUSD,3.67,4,3.67,4,187.37,748.06
11/01/2015,LTCUSD,3.69,3.69,3.61,3.67,3.14,11.4
10/31/2015,LTCUSD,3.95,3.99,3.69,3.69,687.15,2586.55
10/30/2015,LTCUSD,3.8,4.2,3.01,3.95,668.39,2666.55
10/29/2015,LTCUSD,2.99,3.8,2.99,3.8,701.45,2336.83
10/28/2015,LTCUSD,3.05,3.1,2.99,2.99,85.62,260.3
10/27/2015,LTCUSD,3.13,3.15,3.05,3.05,2.75,8.54
10/26/2015,LTCUSD,3.14,3.14,3.01,3.13,5.0,15.17
10/25/2015,LTCUSD,2.96,3.15,2.96,3.14,112.58,335.83
10/24/2015,LTCUSD,3.15,3.15,3.15,3.15,0.0,0.0
10/23/2015,LTCUSD,3,3.15,3,3.15,10.51,31.61
10/22/2015,LTCUSD,3.03,3.14,3.02,3.02,20.42,61.99
10/21/2015,LTCUSD,3.12,3.12,3.03,3.1,20.47,63.33
10/20/2015,LTCUSD,3.01,3.12,3.01,3.12,17.45,52.71
10/19/2015,LTCUSD,2.93,3.03,2.92,2.96,80.9,239.51
10/18/2015,LTCUSD,3.01,3.02,2.93,2.93,197.32,589.71
10/17/2015,LTCUSD,3.07,3.17,3.01,3.01,79.18,240.03
10/16/2015,LTCUSD,3.41,3.41,3.06,3.07,18.7,57.6
10/15/2015,LTCUSD,3.16,3.16,3.07,3.08,36.34,114.48
10/14/2015,LTCUSD,3.21,3.21,3.07,3.07,23.99,76.73
10/13/2015,LTCUSD,3.11,3.11,3.07,3.07,25.0,76.78
10/12/2015,LTCUSD,3.11,3.11,3.11,3.11,11.74,36.51
10/11/2015,LTCUSD,3.1,3.2,3.1,3.2,397.28,1245.64
10/10/2015,LTCUSD,3.1,3.1,3.04,3.04,6.55,19.94
10/09/2015,LTCUSD,3.01,3.13,3.01,3.13,2.34,7.27
10/08/2015,LTCUSD,3.12,3.12,3,3.09,7.08,21.31
10/07/2015,LTCUSD,3.12,3.12,3.12,3.12,0.99,3.09
10/06/2015,LTCUSD,3.01,3.14,3.01,3.14,2.1,6.47
10/05/2015,LTCUSD,3.05,3.05,2.98,3.02,4.67,14.02
10/04/2015,LTCUSD,3.05,3.05,3.05,3.05,0.83,2.53
10/03/2015,LTCUSD,2.98,3.05,2.98,3.05,1.42,4.33
10/02/2015,LTCUSD,3.02,3.02,2.98,2.98,46.33,138.7
10/01/2015,LTCUSD,3.06,3.06,2.95,3.02,2.53,7.57
09/30/2015,LTCUSD,3,3.06,2.77,3.06,3.86,11.53
09/29/2015,LTCUSD,3.02,3.03,3,3,31.01,93.98
09/28/2015,LTCUSD,2.89,3.02,2.89,3.02,79.45,230.03
09/27/2015,LTCUSD,2.96,2.96,2.81,2.89,2.16,6.17
09/26/2015,LTCUSD,2.96,2.96,2.96,2.96,0.0,0.0
09/25/2015,LTCUSD,2.92,2.96,2.92,2.96,0.406,1.2
09/24/2015,LTCUSD,2.9,2.92,2.9,2.92,0.9,2.62
09/23/2015,LTCUSD,2.89,2.92,2.89,2.9,78.1,226.64
09/22/2015,LTCUSD,2.86,2.9,2.86,2.89,8.22,23.58
09/21/2015,LTCUSD,2.9,2.9,2.86,2.86,0.3045,0.8721
09/20/2015,LTCUSD,2.95,2.95,2.9,2.9,15.28,44.38
09/19/2015,LTCUSD,3,3,2.95,2.95,0.9,2.66
09/18/2015,LTCUSD,2.98,3,2.56,3,843.12,2172.8
09/17/2015,LTCUSD,2.73,2.98,2.73,2.98,3.03,8.75
09/16/2015,LTCUSD,2.8,2.8,2.73,2.73,178.62,499.71
09/15/2015,LTCUSD,2.87,2.87,2.8,2.8,242.85,688.2
09/14/2015,LTCUSD,2.82,2.87,2.82,2.87,0.7069,2.02
09/13/2015,LTCUSD,2.99,2.99,2.8,2.82,571.28,1606.62
09/12/2015,LTCUSD,2.99,2.99,2.95,2.99,0.4609,1.37
09/11/2015,LTCUSD,3,3,2.92,2.99,4.27,12.52
09/10/2015,LTCUSD,2.99,3,2.99,3,4.94,14.8
09/09/2015,LTCUSD,3.16,3.16,2.99,2.99,39.88,119.99
09/08/2015,LTCUSD,3.16,3.16,3.16,3.16,0.0,0.0
09/07/2015,LTCUSD,3.16,3.16,3.16,3.16,0.0,0.0
09/06/2015,LTCUSD,2.93,3.16,2.93,3.16,11.5,36.38
09/05/2015,LTCUSD,2.65,2.93,2.65,2.93,197.63,554.16
09/04/2015,LTCUSD,2.67,2.67,2.65,2.65,162.0,428.58
09/03/2015,LTCUSD,2.75,2.78,2.67,2.67,493.49,1332.79
09/02/2015,LTCUSD,2.82,2.82,2.75,2.75,2.04,5.6
09/01/2015,LTCUSD,3,3,2.82,2.82,16.21,45.65
08/31/2015,LTCUSD,2.87,3,2.87,3,0.1,0.3
08/30/2015,LTCUSD,2.85,2.88,2.85,2.87,15.64,44.9
08/29/2015,LTCUSD,3.01,3.01,2.84,2.85,2.99,8.49
08/28/2015,LTCUSD,3.14,3.14,2.8,3.01,156.69,448.15
08/27/2015,LTCUSD,2.98,3.15,2.97,3.14,108.24,337.81
08/26/2015,LTCUSD,3.11,3.2,2.98,2.98,633.24,1939.07
08/25/2015,LTCUSD,3,3.11,2.71,3.11,224.87,653.16
08/24/2015,LTCUSD,3.51,3.51,2.96,3,235.63,706.36
08/23/2015,LTCUSD,3.53,3.53,3.51,3.51,0.2849,1.0
08/22/2015,LTCUSD,3.68,3.68,3.53,3.53,310.46,1095.85
08/21/2015,LTCUSD,3.66,3.68,3.23,3.68,1264.94,4574.79
08/20/2015,LTCUSD,3.56,3.69,3.56,3.66,1368.8,5013.11
08/19/2015,LTCUSD,4,4,3,3.56,844.55,2997.46
08/18/2015,LTCUSD,4.06,4.06,3.8,4,289.6,1153.49
08/17/2015,LTCUSD,3.8,4.95,3.8,4.06,6.02,23.71
08/16/2015,LTCUSD,4.12,4.12,3.78,3.8,50.62,205.03
08/15/2015,LTCUSD,4,4.12,4,4.12,29.23,120.55
08/14/2015,LTCUSD,3.84,4.01,3.84,4,253.45,1013.69
08/13/2015,LTCUSD,3.9,3.97,3.84,3.84,226.91,882.03
08/12/2015,LTCUSD,3.84,4.19,3.84,3.9,154.74,608.44
08/11/2015,LTCUSD,3.84,4.08,3.84,3.84,367.25,1428.86
08/10/2015,LTCUSD,3.88,3.99,3.84,3.84,2.21,8.6
08/09/2015,LTCUSD,3.95,3.95,3.88,3.88,215.87,850.5
08/08/2015,LTCUSD,3.95,4.21,3.92,3.95,144.99,571.41
08/07/2015,LTCUSD,4,4,3.95,3.95,13.1,51.81
08/06/2015,LTCUSD,4.01,4.24,4,4,413.94,1675.52
08/05/2015,LTCUSD,4.01,4.01,4.01,4.01,0.0,0.0
08/04/2015,LTCUSD,4.01,4.01,4.01,4.01,0.0,0.0
08/03/2015,LTCUSD,4.01,4.01,4.01,4.01,0.0,0.0
08/02/2015,LTCUSD,4.59,4.59,4.01,4.01,54.72,219.44
08/01/2015,LTCUSD,4.66,4.66,3.92,4.59,669.34,2684.42
07/31/2015,LTCUSD,4.88,4.88,4.64,4.66,196.58,916.03
07/30/2015,LTCUSD,4.88,4.88,4.88,4.88,0.0,0.0
07/29/2015,LTCUSD,5.15,5.15,4.88,4.88,3.02,15.11
07/28/2015,LTCUSD,4.7,5.15,4.7,5.15,262.57,1314.57
07/27/2015,LTCUSD,4.7,4.7,4.7,4.7,0.0,0.0
07/26/2015,LTCUSD,4.47,4.7,4.47,4.7,211.94,986.11
